rasp1,rasp2,rasp3,rasp4,"location"
-67,-72,-77,-85,"1.1"
-46,-74,-75,-84,"1.1"
-48,-76,-79,-85,"1.1"
-48,-76,-78,-85,"1.1"
-48,-76,-79,-85,"1.1"
-48,-76,-78,-85,"1.1"
-48,-75,-78,-86,"1.1"
-48,-74,-79,-85,"1.1"
-48,-75,-79,-84,"1.1"
-48,-75,-79,-85,"1.1"
-47,-75,-79,-86,"1.1"
-48,-74,-79,-86,"1.1"
-47,-74,-79,-86,"1.1"
-45,-72,-76,-83,"1.1"
-45,-75,-76,-83,"1.1"
-46,-73,-75,-80,"1.1"
-44,-72,-78,-85,"1.1"
-49,-76,-78,-86,"1.1"
-48,-76,-80,-87,"1.1"
-49,-76,-79,-87,"1.1"
-45,-86,-78,-86,"1.1"
-48,-76,-80,-86,"1.1"
-48,-75,-80,-86,"1.1"
-48,-76,-80,-86,"1.1"
-48,-75,-80,-86,"1.1"
-48,-73,-79,-86,"1.1"
-48,-73,-79,-84,"1.1"
-48,-73,-79,-86,"1.1"
-48,-73,-79,-84,"1.1"
-48,-75,-78,-85,"1.1"
-46,-73,-75,-84,"1.1"
-44,-73,-75,-84,"1.1"
-46,-75,-76,-80,"1.1"
-45,-81,-77,-85,"1.1"
-45,-73,-78,-85,"1.1"
-45,-73,-78,-81,"1.1"
-56,-86,-75,-82,"1.1"
-44,-76,-80,-86,"1.1"
-44,-76,-78,-86,"1.1"
-44,-76,-80,-81,"1.1"
-44,-76,-78,-81,"1.1"
-44,-76,-80,-92,"1.1"
-44,-76,-78,-92,"1.1"
-44,-72,-80,-86,"1.1"
-44,-72,-78,-86,"1.1"
-44,-72,-80,-81,"1.1"
-44,-72,-78,-81,"1.1"
-44,-72,-80,-92,"1.1"
-44,-72,-78,-92,"1.1"
-45,-76,-80,-86,"1.1"
-45,-76,-78,-86,"1.1"
-45,-76,-80,-81,"1.1"
-45,-76,-78,-81,"1.1"
-45,-76,-80,-92,"1.1"
-45,-76,-78,-92,"1.1"
-45,-72,-80,-86,"1.1"
-45,-72,-78,-86,"1.1"
-45,-72,-80,-81,"1.1"
-45,-72,-78,-81,"1.1"
-45,-72,-80,-92,"1.1"
-45,-72,-78,-92,"1.1"
-44,-74,-76,-85,"1.1"
-45,-73,-78,-83,"1.1"
-48,-75,-81,-85,"1.1"
-49,-75,-79,-86,"1.1"
-45,-74,-77,-81,"1.1"
-45,-73,-76,-85,"1.1"
-44,-73,-76,-84,"1.1"
-45,-73,-77,-88,"1.1"
-44,-73,-75,-83,"1.1"
-48,-75,-79,-86,"1.1"
-49,-76,-78,-86,"1.1"
-48,-76,-78,-86,"1.1"
-45,-75,-77,-83,"1.1"
-44,-73,-76,-81,"1.1"
-46,-74,-77,-84,"1.1"
-45,-73,-77,-86,"1.1"
-45,-72,-80,-82,"1.1"
-45,-73,-76,-85,"1.1"
-48,-76,-78,-85,"1.1"
-49,-75,-78,-85,"1.1"
-45,-75,-76,-83,"1.1"
-45,-75,-76,-82,"1.1"
-44,-74,-75,-83,"1.1"
-45,-72,-75,-82,"1.1"
-46,-73,-78,-84,"1.1"
-45,-72,-76,-82,"1.1"
-46,-73,-77,-85,"1.1"
-45,-72,-76,-82,"1.1"
-46,-73,-75,-82,"1.1"
-46,-75,-75,-81,"1.1"
-45,-74,-75,-81,"1.1"
-45,-73,-75,-83,"1.1"
-45,-74,-75,-83,"1.1"
-45,-75,-77,-81,"1.1"
-44,-75,-78,-85,"1.1"
-45,-75,-76,-83,"1.1"
-45,-73,-73,-83,"1.1"
-45,-72,-77,-85,"1.1"
-47,-73,-76,-82,"1.1"
-45,-73,-74,-83,"1.1"
-45,-74,-76,-82,"1.1"
-45,-73,-76,-85,"1.1"
-44,-73,-74,-84,"1.1"
-45,-73,-78,-84,"1.1"
-45,-73,-76,-84,"1.1"
-46,-71,-77,-84,"1.1"
-48,-74,-78,-84,"1.1"
-47,-74,-79,-86,"1.1"
-49,-76,-80,-86,"1.1"
-50,-74,-75,-86,"1.1"
-45,-74,-76,-85,"1.1"
-45,-72,-76,-80,"1.1"
-45,-74,-76,-85,"1.1"
-45,-73,-76,-83,"1.1"
-46,-72,-75,-82,"1.1"
-45,-73,-78,-81,"1.1"
-44,-72,-76,-81,"1.1"
-45,-73,-76,-82,"1.1"
-45,-73,-77,-82,"1.1"
-44,-73,-76,-85,"1.1"
-44,-73,-77,-84,"1.1"
-45,-72,-78,-84,"1.1"
-49,-75,-78,-86,"1.1"
-45,-74,-75,-84,"1.1"
-45,-73,-77,-83,"1.1"
-45,-76,-77,-84,"1.1"
-47,-74,-77,-83,"1.1"
-45,-72,-75,-81,"1.1"
-46,-74,-76,-83,"1.1"
-45,-80,-76,-85,"1.1"
-45,-74,-78,-85,"1.1"
-45,-75,-76,-83,"1.1"
-44,-73,-75,-82,"1.1"
