"rssi","rx"
-14,-76
-14,-75
-14,-76
-14,-76
-14,-75
-14,-75
-14,-76
-14,-76
-14,-75
-14,-75
-14,-75
-14,-75
-14,-76
-14,-76
-14,-83
-14,-75
-14,-75
-14,-76
-14,-75
-14,-76
-14,-76
-14,-75
-14,-76
-14,-76
-14,-75
-14,-75
-14,-76
-14,-75
-14,-75
-14,-76
-14,-75
-14,-76
-14,-75
-14,-75
-13,-76
-13,-75
-13,-75
-13,-76
-13,-76
-13,-75
-13,-75
-13,-75
-13,-75
-13,-75
-13,-75
-13,-75
-13,-76
-13,-75
-13,-76
-13,-75
-13,-77
-13,-75
-13,-75
-13,-75
-13,-75
-13,-75
-13,-75
-13,-75
-13,-75
-13,-76
-13,-76
-13,-76
-13,-76
-13,-76
-13,-75
-13,-76
-13,-76
-13,-76
-13,-76
-13,-76
-13,-75
-13,-76
-13,-76
-13,-75
-13,-76
-13,-76
-13,-76
-13,-76
-13,-76
-13,-75
-13,-75
-13,-77
-13,-76
-13,-77
-13,-76
-13,-75
-13,-76
-13,-75
-13,-76
-13,-75
-13,-77
-13,-77
-13,-76
-13,-77
-13,-75
-13,-76
-13,-76
-13,-76
-13,-77
-13,-75
-13,-75
-13,-76
-13,-76
-13,-76
-13,-76
-13,-76
-13,-75
-13,-75
-13,-76
-13,-77
-13,-77
-13,-76
-13,-76
-13,-76
-13,-76
-13,-75
-13,-76
-13,-76
-13,-76
-13,-76
-13,-76
-13,-76
-13,-76
-13,-75
-13,-75
-13,-76
-13,-76
-13,-76
-14,-75
-14,-76
-14,-76
-14,-76
-14,-76
-14,-76
-14,-76
-14,-75
-14,-81
-14,-76
-14,-75
-14,-75
-14,-75
-14,-82
-14,-75
-14,-76
-14,-76
-14,-75
-14,-75
-14,-75
-14,-75
-14,-81
-14,-75
-14,-76
-14,-74
-14,-76
-14,-76
-14,-75
-14,-76
-14,-75
-14,-75
-14,-75
-14,-76
-14,-75
-14,-75
-14,-75
-14,-75
-14,-74
-13,-75
-13,-77
-13,-80
-13,-76
-13,-76
-13,-76
-13,-75
-13,-75
-13,-76
-13,-76
-13,-75
-13,-76
-13,-75
-13,-76
-13,-75
-13,-80
-13,-75
-13,-75
-13,-76
-13,-75
-13,-76
-13,-75
-13,-75
-13,-75
-13,-75
-13,-76
-13,-75
-13,-76
-13,-75
-13,-76
-13,-75
-13,-76
-13,-75
-13,-76
-13,-75
-13,-76
-13,-77
-13,-75
-13,-75
-13,-75
-13,-75
-13,-75
-13,-76
-13,-76
-13,-76
-13,-76
-13,-76
-13,-75
-13,-76
-13,-76
-13,-76
-13,-75
-13,-75
-13,-75
-13,-76
-13,-75
-13,-75
-13,-75
-13,-76
-13,-75
-13,-76
-14,-76
-14,-75
-14,-76
-14,-76
-14,-75
-14,-76
-14,-76
-14,-76
-14,-76
-14,-76
-14,-83
-14,-76
-14,-76
-14,-76
-14,-76
-14,-76
-14,-77
-14,-76
-14,-77
-14,-76
-14,-76
-14,-77
-14,-77
-14,-77
-14,-76
-14,-76
-14,-77
-14,-76
-14,-77
-14,-76
-14,-76
-14,-77
-14,-77
-14,-77
-14,-77
-14,-76
-14,-77
-14,-77
-14,-76
-14,-77
-14,-77
-14,-77
-14,-77
-14,-76
-14,-77
-14,-77
-12,-77
-12,-77
-12,-76
-12,-77
-12,-77
-12,-77
-12,-77
-12,-77
-12,-77
-12,-76
-12,-77
-12,-77
-12,-77
-12,-77
-12,-77
-12,-77
-12,-77
-12,-77
-12,-78
-12,-79
-12,-78
-12,-78
-12,-77
-12,-77
-12,-77
-12,-78
-12,-78
-12,-78
-12,-78
-12,-78
-12,-78
-12,-77
-12,-78
-12,-78
-12,-78
-12,-77
-12,-78
-12,-78
-12,-78
-12,-78
-12,-79
-12,-79
-12,-78
-12,-78
-12,-78
-12,-78
-12,-78
-12,-79
-13,-78
-13,-78
-13,-78
-13,-78
-13,-78
-13,-78
-13,-79
-13,-78
-13,-78
-13,-79
-13,-79
-13,-78
-13,-79
-13,-78
-13,-79
-13,-78
-13,-79
-13,-79
-13,-78
-13,-78
-13,-78
-13,-78
-13,-78
-13,-79
-13,-78
-13,-79
-13,-78
-13,-78
-13,-79
-13,-79
-13,-79
-13,-79
-13,-78
-13,-77
-13,-78
-13,-78
-13,-79
-13,-78
-13,-77
-13,-77
-13,-77
-13,-77
-13,-76
-13,-77
-13,-77
-13,-77
-13,-77
-13,-77
-13,-76
-13,-76
-13,-76
-13,-76
-13,-76
-13,-76
-13,-76
-13,-76
-13,-76
-13,-76
-13,-75
-13,-76
-13,-76
-13,-76
-13,-75
-13,-76
-13,-76
-13,-75
-13,-75
-13,-75
-13,-75
-13,-76
-13,-75
-13,-76
-13,-76
-13,-75
-13,-76
-13,-75
-13,-75
-13,-77
-13,-75
-13,-75
-13,-76
-13,-75
-13,-75
-13,-75
-13,-76
-13,-75
-13,-87
-13,-76
-13,-76
-13,-76
-13,-76
-13,-87
-13,-76
-13,-76
-13,-75
-15,-75
-15,-76
-15,-76
-15,-76
-15,-76
-15,-75
-15,-76
-15,-75
-15,-76
-15,-76
-15,-75
-15,-76
-14,-76
-14,-75
-14,-76
-14,-76
-14,-75
-14,-75
-14,-75
-14,-76
-14,-76
-14,-76
-14,-76
-14,-75
-14,-76
-14,-75
-14,-75
-14,-75
-14,-75
-14,-76
-14,-76
-14,-76
-14,-75
-14,-76
-14,-77
-14,-76
-14,-76
-14,-76
-14,-74
-14,-74
-14,-75
-14,-74
-14,-75
-14,-74
-14,-76
-14,-75
-14,-75
-14,-76
-14,-75
-14,-75
-14,-75
-14,-75
-14,-76
-14,-75
-14,-82
-14,-75
-14,-76
-14,-75
-14,-76
-14,-76
-14,-76
-14,-75
-14,-75
-14,-75
-14,-75
-14,-76
-14,-75
-14,-75
-14,-76
-14,-76
-14,-75
-14,-76
-14,-76
-14,-75
-14,-75
-14,-76
-14,-75
-14,-75
-14,-76
-14,-75
-14,-76
-14,-76
-14,-76
-13,-75
-13,-76
-13,-76
-13,-75
-13,-75
-13,-75
-13,-87
-13,-76
-13,-75
-13,-75
-13,-76
-13,-75
-13,-75
-13,-76
-13,-75
-13,-76
-13,-76
-13,-76
-13,-75
-13,-76
-13,-75
-13,-73
-13,-75
-13,-83
-13,-75
-13,-75
-13,-76
-13,-79
-14,-74
-14,-76
-14,-76
-14,-75
-14,-75
-14,-76
-14,-77
-14,-75
-14,-75
-14,-76
-14,-76
-13,-72
-13,-72
-13,-72
-13,-72
-13,-72
-13,-72
-13,-71
-13,-71
-13,-72
-13,-72
-13,-72
-13,-72
-13,-73
-13,-72
-13,-73
-13,-72
-13,-71
-13,-71
-13,-73
-13,-72
-13,-72
-13,-72
-13,-73
-13,-72
-13,-73
-13,-72
-13,-72
-13,-73
-13,-74
-13,-75
-13,-75
-13,-74
-13,-74
-13,-75
-13,-74
-13,-75
-13,-74
-13,-75
-13,-75
-13,-76
-13,-77
-13,-76
-13,-75
-13,-75
-13,-76
-13,-75
-12,-77
-12,-78
-12,-78
-12,-77
-12,-78
-12,-78
-12,-78
-12,-78
-12,-78
-12,-77
-12,-78
-12,-78
-12,-77
-12,-78
-12,-79
-12,-85
-12,-80
-12,-80
-12,-79
-12,-79
-14,-80
-14,-80
-14,-80
-14,-80
-14,-80
-14,-80
-13,-80
-13,-80
-13,-79
-13,-80
-13,-79
-13,-78
-13,-79
-13,-79
-13,-78
-13,-77
-13,-78
-13,-78
-13,-79
-13,-78
-13,-77
-13,-78
-13,-77
-13,-77
-13,-77
-13,-76
-13,-76
-13,-77
-13,-73
-13,-76
-13,-76
-13,-76
-13,-75
-13,-77
-13,-76
-13,-76
-13,-76
-13,-75
-13,-76
-13,-76
-13,-76
-13,-75
-13,-75
-13,-75
-13,-76
-13,-76
-13,-76
-13,-75
-13,-76
-13,-76
-13,-75
-13,-76
-13,-76
-13,-75
-14,-75
-14,-75
-14,-75
-14,-75
-14,-75
-14,-74
-14,-74
-14,-75
-14,-75
-14,-75
-14,-74
-14,-74
-14,-74
-14,-74
-14,-73
-14,-74
-14,-74
-14,-73
-14,-74
-14,-73
-14,-73
-14,-72
-14,-74
-14,-72
-14,-71
-14,-74
-14,-71
-14,-72
-13,-74
-13,-73
-13,-74
-13,-74
-13,-74
-13,-74
-13,-75
-13,-74
-13,-74
-13,-75
-13,-75
-13,-74
-13,-74
-13,-74
-13,-74
-13,-74
-13,-76
-13,-75
-13,-75
-13,-74
-13,-74
-13,-74
-13,-74
-13,-75
-13,-74
-13,-74
-13,-74
-14,-75
-14,-75
-14,-75
-14,-75
-14,-76
-14,-75
-14,-76
-14,-76
-14,-74
-14,-75
-14,-75
-14,-75
-14,-69
-14,-75
-14,-75
-14,-75
-14,-88
-14,-76
-14,-74
-14,-76
-14,-70
-14,-75
-14,-68
-14,-75
-14,-70
-14,-75
-14,-75
-14,-76
-14,-75
-14,-76
-14,-76
-14,-76
-14,-76
-14,-76
-14,-75
-14,-75
-14,-76
-14,-75
-14,-75
-14,-75
-14,-75
-14,-75
-14,-75
-14,-76
-14,-76
-14,-75
-14,-75
-14,-75
-14,-75
-14,-75
-14,-75
-14,-75
-14,-76
-14,-75
-14,-75
-14,-76
-14,-74
-14,-74
-14,-75
-14,-75
-14,-75
-14,-75
-14,-74
-14,-75
-14,-75
-14,-77
-14,-74
-14,-74
-14,-75
-14,-75
-14,-76
-14,-76
-14,-75
-14,-76
-14,-70
-14,-74
-14,-72
-14,-75
-14,-71
-14,-75
-14,-75
-14,-70
-14,-75
-14,-76
-14,-75
-14,-84
-14,-76
-14,-76
-14,-75
-14,-70
-14,-75
-14,-75
-14,-76
-14,-75
-14,-76
-14,-70
-14,-75
-14,-75
-14,-75
-14,-75
-14,-75
-14,-76
-14,-75
-14,-81
-14,-75
-14,-73
-14,-74
-14,-75
-14,-75
-14,-74
-14,-75
-14,-72
-14,-74
-13,-74
-13,-71
-13,-72
-13,-72
-13,-72
-13,-73
-13,-74
-13,-71
-13,-73
-13,-71
-13,-73
-13,-72
-13,-71
-13,-73
-13,-71
-13,-71
-13,-72
-13,-72
-13,-84
-14,-73
-14,-73
-14,-71
-14,-71
-14,-84
-14,-72
-14,-71
-14,-72
-14,-72
-14,-72
-14,-71
-14,-71
-14,-70
-14,-72
-14,-72
-14,-74
-14,-73
-14,-74
-14,-73
-14,-73
-14,-72
-14,-73
-14,-75
-14,-74
-14,-73
-14,-73
-12,-76
-12,-77
-12,-77
-12,-75
-12,-75
-12,-76
-12,-76
-12,-77
-12,-75
-12,-77
-12,-76
-12,-76
-12,-75
-12,-77
-12,-77
-12,-76
-12,-75
-12,-77
-12,-76
-12,-77
-12,-77
-12,-77
-12,-77
-12,-77
-12,-77
-12,-77
-12,-78
-12,-77
-12,-77
-12,-77
-15,-78
-15,-78
-15,-78
-15,-79
-15,-79
-15,-86
-15,-79
-15,-79
-15,-80
-15,-79
-15,-79
-15,-79
-15,-79
-15,-79
-15,-79
-15,-79
-15,-80
-15,-79
-15,-79
-15,-79
-15,-79
-15,-79
-15,-79
-15,-79
-15,-80
-15,-79
-15,-79
-15,-79
-15,-79
-15,-79
-15,-79
-15,-80
-15,-80
-15,-78
-15,-79
-15,-79
-15,-79
-15,-76
-15,-80
-15,-78
-15,-79
-15,-79
-15,-79
-15,-79
-15,-79
-13,-79
-13,-79
-13,-78
-13,-78
-13,-79
-13,-78
-13,-78
-13,-78
-13,-78
-13,-77
-13,-77
-13,-77
-13,-78
-13,-77
-13,-77
-13,-77
-13,-77
-13,-77
-13,-77
-13,-78
-13,-77
-13,-77
-13,-76
-13,-77
-13,-77
-13,-77
-13,-76
-13,-77
-13,-76
-13,-76
-13,-76
-13,-77
-13,-76
-13,-77
-13,-76
-13,-76
-13,-76
-13,-77
-13,-77
-13,-76
-13,-77
-13,-76
-13,-76
-13,-76
-13,-76
-13,-77
-13,-76
-13,-77
-13,-77
-13,-75
-13,-76
-13,-76
-13,-75
-13,-77
-13,-76
-13,-76
-13,-76
-13,-75
-13,-75
-13,-75
-13,-75
-13,-74
-13,-75
-13,-75
-13,-75
-13,-74
-13,-74
-13,-72
-13,-74
-13,-74
-13,-73
-13,-73
-13,-74
-13,-73
-13,-73
-13,-74
-13,-72
-13,-72
-13,-73
-13,-85
-13,-74
-13,-74
-13,-73
-13,-72
-13,-73
-13,-73
-13,-74
-13,-74
-13,-75
-13,-75
-13,-74
-13,-74
-13,-74
-13,-73
-13,-73
-13,-82
-13,-74
-13,-74
-13,-72
-13,-73
-13,-73
-13,-81
-13,-73
-13,-73
-14,-73
-14,-73
-14,-73
-14,-74
-14,-74
-14,-73
-14,-73
-14,-73
-14,-72
-14,-72
-14,-73
-14,-74
-14,-75
-14,-74
-14,-74
-14,-74
-14,-74
-14,-74
-14,-73
-14,-74
-14,-74
-14,-74
-14,-74
-14,-75
-14,-74
-14,-74
-14,-75
-14,-82
-14,-75
-14,-73
-14,-75
-14,-75
-14,-74
-14,-74
-14,-73
-14,-74
-14,-74
-14,-73
-14,-74
-14,-74
-14,-74
-14,-74
-14,-74
-14,-74
-14,-75
-14,-74
-14,-74
-14,-75
-14,-73
-14,-74
-14,-74
-14,-74
-14,-74
-14,-75
-14,-73
-14,-74
-14,-73
-14,-75
-14,-73
-14,-72
-14,-74
-14,-74
-14,-73
-14,-74
-14,-74
-14,-74
-14,-74
-14,-74
-14,-74
-14,-74
-14,-74
-14,-74
-14,-74
-14,-73
-14,-73
-14,-73
-14,-73
-14,-75
-14,-75
-14,-74
-14,-73
-14,-73
-14,-73
-14,-74
-14,-86
-14,-74
-14,-73
-14,-72
-14,-74
-14,-74
-14,-74
-14,-76
-14,-74
-14,-72
-14,-76
-13,-81
-13,-82
-13,-72
-13,-74
-13,-76
-13,-77
-13,-76
-13,-76
-13,-74
-13,-77
-13,-75
-14,-72
-14,-71
-14,-72
-14,-73
-14,-76
-14,-71
-14,-72
-14,-71
-14,-72
-14,-72
-14,-75
-14,-73
-14,-71
-14,-71
-14,-73
-14,-72
-14,-71
-14,-74
-14,-75
-14,-74
-14,-73
-14,-73
-14,-74
-14,-76
-14,-74
-14,-74
-15,-71
-15,-69
-15,-69
-15,-69
-15,-73
-15,-73
-15,-72
-15,-70
-15,-70
-15,-70
-19,-79
-19,-78
-19,-75
-19,-74
-19,-75
-19,-74
-19,-73
-19,-74
-19,-74
-19,-73
-19,-74
-19,-74
-19,-74
-19,-73
-19,-73
-19,-74
-19,-73
-19,-72
-19,-73
-19,-72
-19,-72
-19,-71
-19,-71
-19,-72
-19,-71
-19,-70
-19,-69
-19,-71
-19,-70
-19,-69
-19,-70
-13,-71
-13,-70
-13,-71
-13,-69
-13,-70
-13,-69
-13,-70
-13,-71
-13,-70
-13,-69
-13,-69
-13,-69
-13,-69
-13,-69
-13,-69
-13,-69
-13,-68
-13,-69
-13,-70
-13,-69
-13,-70
-13,-70
-13,-70
-13,-71
-13,-69
-13,-71
-13,-72
-13,-71
-13,-72
-13,-74
-13,-74
-13,-75
-13,-74
-13,-72
-13,-73
-13,-72
-13,-71
-13,-71
-13,-71
-13,-70
-13,-71
-13,-74
-13,-77
-16,-81
-16,-79
-16,-77
-16,-75
-16,-76
-16,-79
-16,-79
-16,-77
-16,-76
-16,-75
-16,-76
-16,-77
-16,-76
-16,-76
-16,-77
-16,-77
-16,-77
-16,-76
-16,-73
-16,-70
-16,-69
-16,-68
-16,-67
-16,-63
-16,-62
-16,-62
-16,-67
-16,-76
-16,-74
-16,-75
-16,-73
-16,-76
-16,-80
-16,-79
-16,-77
-16,-80
-16,-80
-16,-75
-16,-76
-16,-75
-13,-72
-13,-72
-13,-72
-13,-73
-13,-73
-13,-75
-13,-79
-13,-79
-13,-74
-13,-74
-13,-75
-13,-75
-13,-75
-13,-75
-13,-75
-13,-75
-13,-75
-13,-75
-13,-75
-13,-74
-13,-74
-13,-75
-13,-75
-13,-75
-13,-74
-13,-73
-13,-74
-13,-74
-13,-75
-13,-74
-13,-74
-13,-74
-13,-74
-13,-74
-13,-74
-13,-74
-13,-73
-13,-74
-13,-74
-13,-72
-13,-72
-13,-72
-15,-72
-15,-73
-15,-72
-15,-74
-15,-74
-15,-74
-15,-75
-15,-76
-15,-75
-15,-77
-15,-77
-15,-77
-15,-77
-15,-76
-15,-75
-15,-74
-15,-76
-15,-77
-15,-67
-15,-76
-15,-76
-15,-73
-15,-73
-15,-71
-15,-71
-15,-70
-15,-72
-15,-79
-15,-71
-15,-71
-15,-72
-15,-73
-15,-72
-15,-72
-15,-72
-15,-74
-15,-73
-15,-75
-15,-74
-15,-75
-15,-74
-15,-74
-15,-72
-15,-74
-15,-71
-15,-72
-15,-72
-15,-72
-15,-73
-15,-72
-15,-73
-15,-73
-15,-74
-15,-73
-15,-75
-15,-75
-15,-77
-15,-76
-15,-75
-13,-75
-13,-75
-13,-74
-13,-74
-13,-74
-13,-73
-13,-72
-13,-72
-13,-71
-13,-71
-13,-71
-13,-78
-13,-71
-13,-80
-13,-72
-13,-72
-13,-82
-13,-77
-13,-71
-13,-74
-13,-71
-13,-72
-13,-71
-13,-72
-13,-72
-13,-72
-13,-72
-13,-72
-13,-73
-13,-73
-13,-75
-13,-75
-13,-74
-13,-73
-13,-71
-13,-72
-13,-72
-13,-72
-13,-71
-13,-71
-13,-71
-13,-72
-13,-73
-13,-70
-13,-72
-13,-71
-13,-73
-13,-68
-13,-73
-13,-69
-14,-72
-14,-73
-14,-74
-14,-70
-14,-74
-14,-73
-14,-74
-14,-73
-14,-73
-14,-73
-14,-73
-14,-74
-14,-73
-14,-72
-14,-72
-14,-68
-14,-71
-14,-72
-14,-71
-14,-71
-14,-71
-14,-72
-14,-71
-14,-72
-14,-71
-14,-72
-14,-72
-14,-72
-14,-71
-14,-72
-14,-73
-14,-71
-14,-73
-14,-73
-14,-72
-14,-72
-14,-72
-14,-73
-14,-72
-14,-73
-14,-72
-14,-71
-14,-72
-14,-72
-14,-72
-14,-71
-14,-72
-14,-74
-14,-73
-14,-73
-14,-74
-14,-72
-14,-73
-14,-73
-14,-72
-14,-73
-14,-73
-14,-68
-14,-72
-15,-73
-15,-72
-15,-72
-15,-72
-15,-71
-15,-72
-15,-73
-15,-72
-15,-73
-15,-72
-15,-73
-15,-67
-15,-72
-15,-72
-15,-72
-15,-72
-15,-71
-15,-72
-15,-72
-15,-71
-15,-71
-15,-72
-15,-73
-15,-72
-15,-71
-15,-72
-15,-72
-15,-72
-15,-72
-15,-72
-15,-72
-14,-72
-14,-71
-14,-71
-14,-72
-14,-72
-14,-72
-14,-73
-14,-72
-14,-71
-14,-71
-14,-71
-14,-70
-14,-72
-14,-73
-14,-72
-14,-70
-14,-72
-14,-71
-14,-72
-14,-71
-14,-71
-15,-72
-15,-73
-15,-73
-15,-74
-15,-73
-15,-74
-15,-72
-15,-72
-15,-72
-15,-72
-15,-71
-15,-72
-15,-71
-15,-72
-15,-71
-15,-71
-15,-71
-15,-72
-15,-72
-15,-73
-15,-72
-13,-72
-13,-72
-13,-73
-13,-71
-13,-71
-13,-71
-13,-72
-13,-71
-13,-71
-13,-73
-13,-74
-13,-74
-13,-75
-13,-76
-13,-73
-13,-72
-13,-70
-13,-70
-13,-70
-13,-71
-13,-71
-13,-73
-13,-78
-13,-79
-13,-77
-13,-76
-13,-74
-13,-73
-13,-71
-13,-69
-13,-69
-13,-74
-13,-72
-13,-72
-13,-71
-13,-71
-13,-71
-13,-72
-13,-72
-13,-72
-13,-73
-13,-76
-13,-76
-13,-71
-13,-71
-13,-72
-13,-71
-13,-71
-13,-70
-13,-71
-13,-71
-13,-71
-13,-71
-13,-70
-12,-72
-12,-72
-12,-71
-12,-71
-12,-71
-12,-70
-12,-70
-12,-69
-12,-68
-12,-67
-12,-69
-12,-70
-12,-72
-12,-73
-12,-73
-12,-70
-12,-70
-12,-71
-12,-71
-12,-70
-12,-70
-12,-72
-12,-74
-12,-73
-12,-73
-12,-74
-12,-78
-12,-79
-12,-79
-12,-79
-12,-81
-12,-81
-12,-79
-12,-83
-12,-80
-12,-81
-12,-81
-12,-80
-12,-76
-12,-74
-12,-78
-12,-79
-11,-77
-11,-77
-11,-75
-11,-73
-11,-73
-11,-73
-11,-74
-11,-76
-11,-76
-11,-77
-11,-75
-11,-75
-11,-74
-11,-75
-11,-74
-11,-74
-11,-73
-11,-72
-11,-72
-11,-71
-11,-71
-11,-73
-11,-71
-11,-71
-11,-72
-11,-71
-11,-71
-11,-71
-11,-72
-11,-71
-11,-71
-11,-71
-11,-72
-11,-71
-12,-71
-12,-71
-12,-71
-12,-72
-12,-72
-12,-73
-12,-72
-12,-73
-12,-73
-12,-73
-12,-73
-12,-72
-12,-72
-12,-72
-12,-71
-12,-73
-12,-73
-12,-72
-12,-70
-12,-72
-12,-73
-12,-73
-12,-73
-12,-72
-12,-72
-12,-73
-12,-73
-12,-73
-12,-73
-12,-73
-12,-77
-12,-80
-12,-75
-12,-70
-12,-72
-12,-71
-12,-71
-12,-68
-12,-70
-12,-70
-12,-70
-12,-70
-12,-69
-12,-70
-12,-70
-12,-72
-12,-72
-12,-72
-12,-72
-12,-73
-12,-72
-12,-74
-12,-72
-12,-73
-12,-72
-12,-76
-12,-75
-12,-80
-12,-72
-12,-72
-12,-80
-13,-78
-13,-73
-13,-72
-13,-71
-13,-72
-13,-75
-13,-77
-13,-82
-13,-79
-13,-77
-13,-75
-13,-76
-13,-81
-13,-77
-13,-76
-13,-76
-13,-76
-13,-76
-13,-75
-13,-77
-13,-78
-13,-80
-13,-81
-13,-82
-13,-77
-13,-76
-13,-74
-13,-73
-13,-75
-13,-76
-13,-78
-13,-76
-13,-74
-13,-75
-13,-72
-13,-77
-13,-77
-13,-76
-13,-76
-13,-76
-13,-77
-13,-79
-13,-80
-13,-75
-13,-75
-13,-74
-13,-73
-13,-73
-13,-74
-13,-73
-13,-72
-13,-74
-13,-74
-13,-70
-13,-76
-13,-76
-13,-76
-13,-76
-13,-75
-13,-76
-13,-77
-13,-77
-13,-76
-13,-76
-13,-75
-13,-74
-13,-73
-13,-73
-13,-72
-13,-72
-13,-72
-13,-73
-13,-74
-13,-72
-13,-73
-13,-73
-13,-73
-13,-73
-13,-72
-13,-73
-13,-73
-13,-73
-13,-73
-13,-71
-13,-72
-13,-71
-13,-72
-13,-73
-13,-74
-13,-75
-13,-75
-13,-73
-13,-73
-13,-72
-13,-73
-13,-74
-13,-74
-13,-75
-13,-74
-13,-75
-13,-73
-13,-73
-13,-73
-13,-74
-13,-74
-13,-73
-13,-72
-13,-72
-13,-72
-13,-72
-13,-71
-13,-73
-13,-71
-13,-71
-13,-72
-13,-72
-13,-71
-13,-71
-13,-71
-13,-72
-13,-72
-13,-72
-13,-72
-13,-73
-13,-73
-13,-73
-13,-71
-13,-70
-13,-71
-13,-70
-13,-71
-13,-70
-13,-70
-13,-70
-13,-71
-13,-70
-13,-70
-13,-70
-13,-71
-13,-71
-13,-73
-13,-74
-13,-75
-13,-72
-13,-71
-13,-72
-13,-72
-13,-71
-13,-71
-13,-71
-13,-72
-13,-72
-13,-72
-13,-71
-13,-71
-13,-74
-13,-74
-13,-73
-13,-73
-13,-73
-13,-71
-13,-75
-13,-73
-13,-73
-13,-72
-13,-71
-13,-72
-13,-73
-13,-73
-13,-72
-13,-72
-13,-73
-13,-75
-13,-74
-13,-73
-13,-73
-13,-73
-13,-80
-13,-72
-13,-73
-13,-71
-13,-71
-13,-72
-13,-77
-13,-77
-13,-76
-13,-77
-13,-76
-13,-76
-13,-76
-13,-77
-13,-79
-13,-77
-13,-77
-13,-76
-13,-75
-13,-79
-20,-68
-20,-68
-13,-69
-13,-71
-13,-83
-13,-71
-13,-70
-13,-76
-13,-71
-13,-72
-13,-70
-21,-71
-21,-71
-21,-66
-21,-66
-21,-71
-21,-67
-21,-68
-20,-76
-20,-81
-20,-81
-20,-79
-20,-83
-20,-83
-20,-82
-20,-79
-20,-80
-20,-80
-20,-80
-20,-79
-20,-79
-20,-77
-20,-75
-20,-78
-20,-76
-20,-75
-20,-76
-20,-76
-20,-78
-20,-77
-20,-77
-20,-76
-20,-77
-20,-77
-20,-78
-20,-69
-20,-69
-20,-72
-20,-75
-20,-75
-20,-70
-20,-68
-20,-76
-20,-82
-20,-76
-20,-70
-20,-67
-20,-71
-20,-76
-20,-77
-20,-83
-27,-73
-27,-70
-27,-70
-27,-69
-27,-69
-27,-68
-27,-66
-27,-67
-27,-68
-27,-70
-27,-68
-27,-68
-27,-69
-27,-71
-27,-70
-27,-69
-27,-69
-27,-67
-27,-67
-27,-68
-27,-68
-27,-67
-27,-68
-27,-66
-27,-67
-27,-67
-27,-67
-27,-67
-27,-68
-27,-66
-27,-66
-27,-67
-27,-67
-27,-67
-27,-67
-27,-67
-27,-66
-27,-67
-27,-67
-27,-66
-27,-66
-27,-65
-27,-67
-27,-66
-27,-65
-27,-65
-27,-65
-27,-65
-27,-67
-27,-66
-27,-65
-27,-64
-27,-64
-27,-66
-27,-66
-27,-66
-27,-67
-27,-67
-27,-67
-27,-65
-27,-66
-27,-67
-27,-68
-27,-67
-27,-67
-27,-67
-27,-70
-27,-70
-27,-71
-27,-70
-27,-68
-27,-67
-27,-65
-27,-68
-27,-69
-27,-69
-27,-66
-27,-67
-27,-68
-27,-68
-27,-68
-27,-68
-27,-68
-27,-67
-25,-66
-25,-66
-25,-68
-25,-68
-25,-69
-25,-68
-25,-69
-25,-67
-25,-67
-25,-67
-25,-65
-25,-66
-25,-68
-25,-68
-25,-68
-20,-69
-20,-71
-23,-68
-24,-68
-24,-67
-25,-68
-25,-68
-25,-70
-25,-69
-25,-69
-25,-69
-25,-68
-25,-69
-25,-70
-25,-69
-25,-69
-25,-69
-25,-69
-25,-78
-25,-69
-25,-69
-25,-68
-25,-76
-25,-68
-25,-69
-25,-68
-25,-70
-25,-69
-25,-69
-25,-70
-25,-68
-25,-69
-25,-68
-25,-69
-25,-69
-25,-69
-25,-70
-25,-69
-25,-69
-25,-67
-25,-68
-25,-69
-25,-70
-25,-69
-25,-71
-25,-69
-25,-68
-25,-68
-25,-70
-25,-68
-25,-68
-25,-69
-25,-69
-25,-69
-25,-66
-25,-68
-25,-68
-25,-69
-25,-69
-25,-70
-25,-69
-25,-68
-25,-68
-25,-70
-25,-70
-25,-68
-25,-70
-25,-65
-25,-68
-25,-70
-25,-69
-25,-69
-25,-70
-25,-67
-25,-69
-25,-68
-25,-70
-25,-68
-25,-69
-25,-69
-25,-69
-25,-70
-25,-70
-25,-70
-25,-70
-22,-70
-22,-71
-22,-71
-22,-70
-22,-69
-22,-66
-22,-69
-22,-68
-22,-71
-22,-70
-22,-69
-22,-69
-22,-69
-22,-69
-22,-73
-22,-70
-22,-69
-22,-69
-22,-71
-22,-69
-22,-69
-22,-69
-22,-68
-22,-70
-22,-71
-22,-71
-22,-69
-22,-70
-22,-70
-24,-70
-24,-70
-24,-69
-24,-69
-24,-69
-24,-69
-24,-69
-24,-70
-24,-71
-24,-70
-24,-70
-24,-69
-24,-69
-24,-70
-24,-68
-24,-70
-24,-69
-24,-69
-24,-69
-24,-70
-24,-69
-24,-68
-24,-69
-24,-68
-24,-70
-24,-70
-24,-70
-24,-70
-24,-69
-24,-68
-24,-83
-24,-68
-24,-69
-24,-70
-24,-70
-24,-69
-24,-69
-24,-71
-19,-70
-19,-69
-19,-69
-19,-69
-19,-69
-19,-74
-19,-73
-19,-70
-19,-70
-19,-71
-19,-69
-19,-70
-19,-69
-19,-70
-19,-69
-19,-70
-19,-71
-19,-71
-19,-70
-19,-70
-19,-70
-19,-81
-19,-70
-19,-72
-19,-70
-19,-69
-19,-69
-19,-70
-21,-70
-21,-70
-21,-70
-21,-70
-21,-70
-21,-70
-21,-69
-21,-70
-21,-70
-21,-70
-21,-69
-21,-70
-21,-71
-21,-69
