"mac_address",rasp,rx,"timestamp",sn
"84:11:9E:FD:16:B3",1,-59,"09:31:27.604",566
"84:11:9E:FD:16:B3",1,-59,"09:31:27.651",567
"84:11:9E:FD:16:B3",1,-59,"09:31:27.789",568
"84:11:9E:FD:16:B3",1,-59,"09:31:27.833",569
"84:11:9E:FD:16:B3",1,-62,"09:31:27.971",570
"84:11:9E:FD:16:B3",1,-59,"09:31:28.014",571
"84:11:9E:FD:16:B3",1,-60,"09:31:28.144",572
"84:11:9E:FD:16:B3",1,-61,"09:31:28.193",573
"84:11:9E:FD:16:B3",1,-61,"09:31:28.328",574
"84:11:9E:FD:16:B3",1,-62,"09:31:28.367",575
"84:11:9E:FD:16:B3",1,-73,"09:31:28.456",580
"84:11:9E:FD:16:B3",1,-60,"09:31:29.448",581
"84:11:9E:FD:16:B3",1,-61,"09:31:29.450",590
"84:11:9E:FD:16:B3",1,-61,"09:31:29.452",595
"84:11:9E:FD:16:B3",1,-61,"09:31:29.495",596
"84:11:9E:FD:16:B3",1,-61,"09:31:29.541",597
"84:11:9E:FD:16:B3",1,-61,"09:31:29.730",599
"84:11:9E:FD:16:B3",1,-63,"09:31:29.871",600
"84:11:9E:FD:16:B3",1,-63,"09:31:30.996",601
"84:11:9E:FD:16:B3",1,-61,"09:31:30.997",603
"84:11:9E:FD:16:B3",1,-60,"09:31:40.168",605
"84:11:9E:FD:16:B3",1,-58,"09:31:44.673",606
"84:11:9E:FD:16:B3",1,-59,"09:31:46.863",607
"84:11:9E:FD:16:B3",1,-59,"09:31:47.072",608
"84:11:9E:FD:16:B3",1,-58,"09:31:48.405",609
"84:11:9E:FD:16:B3",1,-68,"09:31:48.508",610
"84:11:9E:FD:16:B3",1,-60,"09:31:48.612",611
"84:11:9E:FD:16:B3",1,-61,"09:31:50.860",612
"84:11:9E:FD:16:B3",1,-61,"09:31:51.047",613
"84:11:9E:FD:16:B3",1,-60,"09:31:51.281",614
"84:11:9E:FD:16:B3",1,-60,"09:31:52.099",615
"84:11:9E:FD:16:B3",1,-60,"09:31:52.579",616
"84:11:9E:FD:16:B3",1,-59,"09:31:54.262",644
"84:11:9E:FD:16:B3",1,-59,"09:31:54.327",661
"84:11:9E:FD:16:B3",1,-61,"09:31:54.373",662
"84:11:9E:FD:16:B3",1,-60,"09:31:54.418",665
"84:11:9E:FD:16:B3",1,-58,"09:31:54.460",666
"84:11:9E:FD:16:B3",1,-57,"09:31:54.597",667
"84:11:9E:FD:16:B3",1,-57,"09:31:54.642",668
"84:11:9E:FD:16:B3",1,-57,"09:31:54.775",669
"84:11:9E:FD:16:B3",1,-56,"09:31:54.820",670
"84:11:9E:FD:16:B3",1,-56,"09:31:54.955",671
"84:11:9E:FD:16:B3",1,-56,"09:31:55.003",672
"84:11:9E:FD:16:B3",1,-56,"09:31:55.137",673
"84:11:9E:FD:16:B3",1,-57,"09:31:55.181",674
"84:11:9E:FD:16:B3",1,-56,"09:31:55.267",679
"84:11:9E:FD:16:B3",1,-56,"09:31:55.312",680
"84:11:9E:FD:16:B3",1,-58,"09:31:55.404",685
