"mac_address",rasp,rx,"timestamp",sn
"DC:A9:04:4F:D9:35",1,-53,"10:51:03.104",3912
"DC:A9:04:4F:D9:35",1,-55,"10:51:03.115",3914
"DC:A9:04:4F:D9:35",1,-53,"10:51:03.121",3919
"DC:A9:04:4F:D9:35",1,-56,"10:51:03.378",684
"DC:A9:04:4F:D9:35",1,-52,"10:51:04.254",685
"DC:A9:04:4F:D9:35",1,-53,"10:51:04.265",3922
"DC:A9:04:4F:D9:35",1,-53,"10:51:04.277",3924
"DC:A9:04:4F:D9:35",1,-53,"10:51:04.322",3927
"DC:A9:04:4F:D9:35",1,-52,"10:51:04.337",3929
"DC:A9:04:4F:D9:35",1,-53,"10:51:04.340",3935
"DC:A9:04:4F:D9:35",1,-54,"10:51:04.344",3936
"DC:A9:04:4F:D9:35",1,-53,"10:51:04.350",3938
"DC:A9:04:4F:D9:35",1,-53,"10:51:04.939",3949
"DC:A9:04:4F:D9:35",1,-55,"10:51:04.958",3957
"DC:A9:04:4F:D9:35",1,-55,"10:51:04.970",3972
"DC:A9:04:4F:D9:35",1,-55,"10:51:04.984",3976
"DC:A9:04:4F:D9:35",1,-55,"10:51:04.995",3978
"DC:A9:04:4F:D9:35",1,-55,"10:51:05.003",3981
"DC:A9:04:4F:D9:35",1,-56,"10:51:05.010",3990
"DC:A9:04:4F:D9:35",1,-55,"10:51:05.013",3996
"DC:A9:04:4F:D9:35",1,-55,"10:51:05.022",3998
"DC:A9:04:4F:D9:35",1,-56,"10:51:05.031",4000
"DC:A9:04:4F:D9:35",1,-54,"10:51:05.059",4006
"DC:A9:04:4F:D9:35",1,-53,"10:51:05.678",4047
"DC:A9:04:4F:D9:35",1,-53,"10:51:05.692",27
"DC:A9:04:4F:D9:35",1,-53,"10:51:05.695",38
"DC:A9:04:4F:D9:35",1,-53,"10:51:05.731",39
"DC:A9:04:4F:D9:35",1,-54,"10:51:07.465",74
"DC:A9:04:4F:D9:35",1,-56,"10:51:08.049",688
"DC:A9:04:4F:D9:35",1,-56,"10:51:08.058",210
"DC:A9:04:4F:D9:35",1,-55,"10:51:08.069",218
"DC:A9:04:4F:D9:35",1,-56,"10:51:08.081",221
"DC:A9:04:4F:D9:35",1,-55,"10:51:08.092",224
"DC:A9:04:4F:D9:35",1,-56,"10:51:08.104",226
"DC:A9:04:4F:D9:35",1,-54,"10:51:08.939",227
"DC:A9:04:4F:D9:35",1,-55,"10:51:08.942",690
"DC:A9:04:4F:D9:35",1,-53,"10:51:08.965",691
"DC:A9:04:4F:D9:35",1,-54,"10:51:12.206",696
"DC:A9:04:4F:D9:35",1,-54,"10:51:12.638",697
"DC:A9:04:4F:D9:35",1,-54,"10:51:12.851",698
"DC:A9:04:4F:D9:35",1,-53,"10:51:13.390",699
"DC:A9:04:4F:D9:35",1,-53,"10:51:13.396",488
"DC:A9:04:4F:D9:35",1,-53,"10:51:13.441",494
"DC:A9:04:4F:D9:35",1,-52,"10:51:13.499",89
"DC:A9:04:4F:D9:35",1,-53,"10:51:13.530",495
"DC:A9:04:4F:D9:35",1,-52,"10:51:13.547",496
"DC:A9:04:4F:D9:35",1,-53,"10:51:13.550",497
"DC:A9:04:4F:D9:35",1,-52,"10:51:13.642",506
"DC:A9:04:4F:D9:35",1,-53,"10:51:13.660",513
"DC:A9:04:4F:D9:35",1,-53,"10:51:13.663",514
"DC:A9:04:4F:D9:35",1,-53,"10:51:13.669",516
"DC:A9:04:4F:D9:35",1,-52,"10:51:13.681",518
"DC:A9:04:4F:D9:35",1,-51,"10:51:13.693",521
"DC:A9:04:4F:D9:35",1,-53,"10:51:13.716",523
"DC:A9:04:4F:D9:35",1,-52,"10:51:13.728",525
"DC:A9:04:4F:D9:35",1,-52,"10:51:13.740",529
"DC:A9:04:4F:D9:35",1,-53,"10:51:13.757",534
"DC:A9:04:4F:D9:35",1,-54,"10:51:13.763",539
"DC:A9:04:4F:D9:35",1,-53,"10:51:13.866",541
"DC:A9:04:4F:D9:35",1,-54,"10:51:13.878",559
"DC:A9:04:4F:D9:35",1,-53,"10:51:13.886",560
"DC:A9:04:4F:D9:35",1,-54,"10:51:13.889",563
"DC:A9:04:4F:D9:35",1,-52,"10:51:13.900",565
"DC:A9:04:4F:D9:35",1,-52,"10:51:13.912",566
"DC:A9:04:4F:D9:35",1,-53,"10:51:13.918",568
"DC:A9:04:4F:D9:35",1,-53,"10:51:13.924",569
"DC:A9:04:4F:D9:35",1,-53,"10:51:13.933",571
"DC:A9:04:4F:D9:35",1,-53,"10:51:13.961",573
"DC:A9:04:4F:D9:35",1,-53,"10:51:13.993",574
"DC:A9:04:4F:D9:35",1,-54,"10:51:14.015",576
"DC:A9:04:4F:D9:35",1,-52,"10:51:14.027",579
